Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
1,Africa,Pretoria,S-Africa,ZS6PTA C,ZS6PTA G,145.712500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,-25.692333,28.242333,+2:00
2,Asia,Jakarta,DKI,YD0ZRD B,YD0ZRD G,434.200000,DUP-,4.000000,DV,OFF,88.5Hz,NO,Approximate,-6.220000,106.840000,+7:00
3,Australia,Melbourne,Victoria,VK3RMC B,VK3RMC G,438.125000,DUP-,5.400000,DV,OFF,88.5Hz,NO,Approximate,-38.002667,145.326833,+10:00
4,Canada,Quebec,Quebec,VE2RQT B,VE2RQT G,449.925000,DUP-,5.000000,DV,OFF,88.5Hz,NO,Approximate,46.779500,-71.275667,-5:00
4,Canada,Toronto,Ontario,VE3YYZ B,VE3YYZ G,442.700000,DUP+,5.000000,DV,OFF,88.5Hz,NO,Approximate,43.649000,-79.381333,-5:00
5,Europe Eastern,Sofia,Bulgaria,LZ0DAB B,LZ0DAB G,438.550000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,42.637300,23.243900,+1:00
5,Europe Eastern,Praha,Czech,OK0HCS B,OK0HCS G,439.450000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.082000,14.389167,+1:00
5,Europe Eastern,Budapest,Hungary,HG5RVD C,HG5RVD G,145.675000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,47.498433,19.040750,+1:00
5,Europe Eastern,Warsaw,Poland,SR5UVA B,SR5UVA G,439.437500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.232833,20.999167,+1:00
5,Europe Eastern,Timisoara,Romania,YO2Q   B,YO2Q   G,438.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.768717,21.232267,+1:00
5,Europe Eastern,Moscow,Russia,RU3AWW B,RU3AWW G,434.806250,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,55.670000,37.620000,+4:00
5,Europe Eastern,Hradisko,Slovakia,OM0OAE B,OM0OAE G,438.925000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.226167,18.681817,+1:00
5,Europe Eastern,Istanbul,Turkey,YM2KK  B,YM2KK  G,439.150000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,40.942500,29.171500,+2:00
5,Europe Eastern,Uzhhorod,Ukraine,UR0DUA B,UR0DUA G,439.325000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.618067,22.344417,+1:00
5,Europe Eastern,Uzhhorod,Ukraine,UR0DUA C,UR0DUA G,145.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.618067,22.344417,+1:00
6,Europe Northern,Copenhagen,Denmark,OZ2REA B,OZ2REA G,434.937500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,55.671833,12.523333,+1:00
6,Europe Northern,Espoo,Finland,OH2RCH C,OH2RCH G,145.687500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,60.183300,24.750800,+2:00
6,Europe Northern,Reykjavik,Iceland,TF3RPI B,TF3RPI G,439.950000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,63.977300,-21.635000,+1:00
6,Europe Northern,Oslo,Norway,LD1OT  B,LD1OT  G,434.575000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,59.984833,10.668833,+1:00
6,Europe Northern,Bandhagen,Sweden,SM0R   B,SM0R   G,433.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.260000,18.010000,+1:00
6,Europe Northern,Boras,Sweden,SG6BWX B,SG6BWX G,434.550000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,57.724300,12.941000,+1:00
6,Europe Northern,Boras,Sweden,SG6BWX C,SG6BWX G,145.287500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,57.724300,12.941000,+1:00
6,Europe Northern,Borlange,Sweden,SG4OUF B,SG4OUF G,434.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.484367,15.433883,+1:00
6,Europe Northern,Borlange,Sweden,SG4UZM B,SG4UZM G,434.550000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.500000,15.440000,+1:00
6,Europe Northern,Borlange,Sweden,SK4BW  B,SK4BW  G,434.900000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,60.400000,15.460000,+1:00
6,Europe Northern,Borlange,Sweden,SK4BW  C,SK4BW  G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,60.400000,15.460000,+1:00
6,Europe Northern,Brattaasen,Sweden,SK3JR  B,SK3JR  G,434.562500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,63.100000,14.590000,+1:00
6,Europe Northern,Eksharad,Sweden,SG4AXV B,SG4AXV G,434.800000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.170000,13.490000,+1:00
6,Europe Northern,Enafors,Sweden,SG3IVF B,SG3IVF G,434.550000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,63.290000,12.350000,+1:00
6,Europe Northern,Falun,Sweden,SG4KUH B,SG4KUH G,433.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.580000,15.620000,+1:00
6,Europe Northern,Flen,Sweden,SK5UM  B,SK5UM  G,434.550000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,59.057500,16.605167,+1:00
6,Europe Northern,Gladsax,Sweden,SK7RNQ C,SK7RNQ G,145.587500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,55.560000,14.280000,+1:00
6,Europe Northern,Glanshammar,Sweden,SG4UOF C,SG4UOF G,145.337500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.370000,15.430000,+1:00
6,Europe Northern,Glomslov,Sweden,SK7DS  B,SK7DS  G,434.512500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,55.939300,12.817500,+1:00
6,Europe Northern,Gothenborg,Sweden,SK6RKI C,SK6RKI G,145.750000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,57.689333,11.985500,+1:00
6,Europe Northern,Gothenburg,Sweden,SK6SA  B,SK6SA  G,434.512500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,57.678500,11.979167,+1:00
6,Europe Northern,Hallandsasen,Sweden,SK7RQX C,SK7RQX G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,56.384200,12.941800,+1:00
6,Europe Northern,Halmstad,Sweden,SG6JWU B,SG6JWU G,433.475000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.640000,12.920000,+1:00
6,Europe Northern,Halmstad,Sweden,SG6JWU C,SG6JWU G,145.337500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.640000,12.920000,+1:00
6,Europe Northern,Haninge,Sweden,SG0BON B,SG0BON G,433.587500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.180000,18.160000,+1:00
6,Europe Northern,Haninge,Sweden,SG0BON C,SG0BON G,145.337500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.180000,18.160000,+1:00
6,Europe Northern,Huddinge,Sweden,SG0POH B,SG0POH G,433.587500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.250000,17.960000,+1:00
6,Europe Northern,Huddinge,Sweden,SG0POH C,SG0POH G,145.412500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.250000,17.960000,+1:00
6,Europe Northern,Hudiksvall,Sweden,SK3GA  B,SK3GA  G,433.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,61.720000,17.120000,+1:00
6,Europe Northern,Karlskrona,Sweden,SK7B   C,SK7B   G,145.337500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.208700,15.634300,+1:00
6,Europe Northern,Kristianstad,Sweden,SG7TIX B,SG7TIX G,433.337500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.055667,14.282500,+1:00
6,Europe Northern,Krokom,Sweden,SG3BDM B,SG3BDM G,433.587500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,63.190000,14.260000,+1:00
6,Europe Northern,Kungshult,Sweden,SG7BIK B,SG7BIK G,434.000000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,55.000000,13.000000,+1:00
6,Europe Northern,Kvissleby,Sweden,SE3XCH C,SE3XCH G,145.362500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,62.300200,17.363800,+1:00
6,Europe Northern,Lilla Essingen,Sweden,SG0YOS C,SG0YOS G,145.237500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.322700,18.006800,+1:00
6,Europe Northern,Lund,Sweden,SK7RJL B,SK7RJL G,434.587500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,55.730000,13.230000,+1:00
6,Europe Northern,Lysekil,Sweden,SK6IF  B,SK6IF  G,434.550000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,58.290000,11.460000,+1:00
6,Europe Northern,Malmoe,Sweden,SK7DX  C,SK7DX  G,145.375000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,55.600500,13.080000,+1:00
6,Europe Northern,Minnesberg,Sweden,SK7RDS C,SK7RDS G,145.568750,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,55.466700,13.216700,+1:00
6,Europe Northern,Minnesberg,Sweden,SK7ROQ C,SK7ROQ G,145.581250,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,55.466667,13.216667,+1:00
6,Europe Northern,Moheda,Sweden,SG7HZK C,SG7HZK G,145.362500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,56.998800,14.584500,+1:00
6,Europe Northern,Mora,Sweden,SM4JDP C,SM4JDP G,145.662500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,61.215333,14.552333,+1:00
6,Europe Northern,Norrkoping,Sweden,SK5BN  C,SK5BN  G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,58.580500,16.188333,+1:00
6,Europe Northern,Norrkoping,Sweden,SL5ZYT B,SL5ZYT G,434.525000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,58.610000,16.110000,+1:00
6,Europe Northern,Ornskoldsvik,Sweden,SK3WH  B,SK3WH  G,433.400000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,63.290000,18.820000,+1:00
6,Europe Northern,Ornskoldsvik,Sweden,SK3WH  C,SK3WH  G,145.237500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,63.290000,18.820000,+1:00
6,Europe Northern,Orrhammar,Sweden,SG5TAH B,SG5TAH G,433.600000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.080000,16.560000,+1:00
6,Europe Northern,Segeltorp,Sweden,SK0AI  B,SK0AI  G,433.462500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.270000,17.930000,+1:00
6,Europe Northern,Soderhamn,Sweden,SK3XX  B,SK3XX  G,434.525000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,61.314200,17.111300,+1:00
6,Europe Northern,Sodertalje,Sweden,SG0BAB B,SG0BAB G,433.012500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.210000,17.630000,+1:00
6,Europe Northern,Stenungsund,Sweden,SK6QA  B,SK6QA  G,434.537500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,58.060000,11.820000,+1:00
6,Europe Northern,Stockholm,Sweden,SE0YOS C,SE0YOS G,145.237500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.325800,18.006300,+1:00
6,Europe Northern,Stockholm,Sweden,SG0CDE B,SG0CDE G,433.587500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.290000,17.980000,+1:00
6,Europe Northern,Stockholm,Sweden,SG0CDE C,SG0CDE G,145.462500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.290000,17.980000,+1:00
6,Europe Northern,Stockholm,Sweden,SK0MQ  C,SK0MQ  G,145.587500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,59.332667,18.065167,+1:00
6,Europe Northern,Storvik,Sweden,SG3UXV B,SG3UXV G,433.425000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.586000,16.519500,+1:00
6,Europe Northern,Sundsvall,Sweden,SK3BG  B,SK3BG  G,434.975000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,62.287500,17.448500,+1:00
6,Europe Northern,Sunne,Sweden,SG4AXQ B,SG4AXQ G,434.800000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.880000,13.190000,+1:00
6,Europe Northern,Taeby,Sweden,SB0K   B,SB0K   G,434.537500,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,59.455833,18.069000,+1:00
6,Europe Northern,Torshalla,Sweden,SG5BUM B,SG5BUM G,433.600000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.400000,16.480000,+1:00
6,Europe Northern,Tossberg,Sweden,SK4NI  B,SK4NI  G,434.900000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,59.984333,13.081667,+1:00
6,Europe Northern,Tossebergsklatte,Sweden,SK4NI  C,SK4NI  G,145.762500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,59.984333,13.081667,+1:00
6,Europe Northern,Trollhattan,Sweden,SL6ZD  B,SL6ZD  G,433.400000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,58.270000,12.280000,+1:00
6,Europe Northern,Tving,Sweden,SG7CDJ B,SG7CDJ G,434.212500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.300000,15.460000,+1:00
6,Europe Northern,Tyreso,Sweden,SE0E   C,SE0E   G,145.337500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.240333,18.206167,+1:00
6,Europe Northern,Tyreso,Sweden,SK0JS  B,SK0JS  G,433.462500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.240000,18.280000,+1:00
6,Europe Northern,Umea,Sweden,SK2AT  B,SK2AT  G,434.975000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,63.838500,20.157800,+1:00
6,Europe Northern,Upplands Vasby,Sweden,SB0X   B,SB0X   G,433.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,59.510000,17.920000,+1:00
6,Europe Northern,Vargarda,Sweden,SK6DZ  C,SK6DZ  G,145.662500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,58.030000,12.830000,+1:00
6,Europe Northern,Varobacka,Sweden,SK6EP  B,SK6EP  G,434.837500,DUP+,2.000000,DV,OFF,88.5Hz,YES,Approximate,57.250000,12.130000,+1:00
6,Europe Northern,Vaxjo,Sweden,SK7HW  B,SK7HW  G,434.700000,DUP-,2.000000,DV,OFF,88.5Hz,YES,Approximate,56.871167,14.864500,+1:00
7,Europe Southern,Nicosia City,Cyprus,5B4CY  C,5B4CY  G,145.625000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,34.938000,32.860000,+2:00
7,Europe Southern,Lisbon,Portugal,CQ0DLX B,CQ0DLX G,438.550000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,38.709167,-9.140333,+1:00
7,Europe Southern,Castellar del Va,Spain,EA3RCC B,EA3RCC G,438.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,41.634667,2.085167,+1:00
7,Europe Southern,Cuenca,Spain,EA4Q   B,EA4Q   G,438.375000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,40.078333,-2.148333,+1:00
7,Europe Southern,Karlsbad,Spain,EA5BIV B,EA5BIV G,437.975000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.910000,8.520000,+1:00
7,Europe Southern,Karlsbad,Spain,EA5BIV C,EA5BIV G,145.762500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.910000,8.520000,+1:00
7,Europe Southern,Denia,Spain,EA5DW  B,EA5DW  G,437.000000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,38.830000,0.100000,+1:00
7,Europe Southern,Castellon,Spain,EA5RKD B,EA5RKD G,438.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,40.085300,0.031700,+1:00
7,Europe Southern,Ourense,Spain,ED1YBK B,ED1YBK G,438.250000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,42.358500,-7.829700,+1:00
7,Europe Southern,Ourense,Spain,ED1YBK C,ED1YBK G,145.787500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,42.358500,-7.829700,+1:00
7,Europe Southern,Salamanca,Spain,ED1ZAB B,ED1ZAB G,438.300000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,40.949800,-5.668300,+1:00
7,Europe Southern,Verin-Ourense,Spain,ED1ZAJ B,ED1ZAJ G,438.325000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,41.904200,7.463000,+1:00
7,Europe Southern,Burgos,Spain,ED1ZAK B,ED1ZAK G,438.650000,DUP+,7.600000,DV,OFF,88.5Hz,YES,Approximate,42.310000,-3.670000,+1:00
7,Europe Southern,Burgos,Spain,ED1ZAK C,ED1ZAK G,144.975000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,42.310000,-3.670000,+1:00
7,Europe Southern,Bizkaia,Spain,ED2YAE B,ED2YAE G,438.250000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,43.294200,-3.050800,+1:00
7,Europe Southern,Ganeta,Spain,ED2YAO C,ED2YAO G,145.575000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,43.214800,-2.942000,+1:00
7,Europe Southern,Zaragoza,Spain,ED2ZAA B,ED2ZAA G,438.350000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,41.634667,-0.899667,+1:00
7,Europe Southern,Irun/Gipuzkoa,Spain,ED2ZAB C,ED2ZAB G,145.775000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,43.328000,-1.761667,+1:00
7,Europe Southern,Barcelona,Spain,ED3YAK C,ED3YAK G,145.650000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,41.362833,2.164733,+1:00
7,Europe Southern,Madrid,Spain,ED4YAG B,ED4YAG G,438.350000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,40.390667,-3.671000,+1:00
7,Europe Southern,Valencia,Spain,ED5ZAB B,ED5ZAB G,438.200000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,39.691333,-0.400000,+1:00
7,Europe Southern,Denia,Spain,ED5ZAC B,ED5ZAC G,438.300000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,38.843000,0.107333,+1:00
7,Europe Southern,Algaida,Spain,ED6ZAB B,ED6ZAB G,438.450000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,39.515000,2.921667,+1:00
7,Europe Southern,Bunyola,Spain,ED6ZAC C,ED6ZAC G,145.625000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,39.736000,2.708333,+1:00
7,Europe Southern,Malaga,Spain,ED7ZAC B,ED7ZAC G,438.450000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,36.604200,-4.625000,+1:00
7,Europe Southern,Cordoba,Spain,ED7ZAD B,ED7ZAD G,438.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,37.947000,-4.809700,+1:00
7,Europe Southern,Las Palmas,Spain,ED8ZAB B,ED8ZAB G,438.462500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,27.960000,-15.570000,0:00
7,Europe Southern,Las Palmas,Spain,ED8ZAB C,ED8ZAB G,144.900000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,27.960000,-15.570000,0:00
7,Europe Southern,Nova Gorica,Slovenia,S55DGO B,S55DGO G,438.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,45.857833,13.704000,+1:00
7,Europe Southern,Ljubljana,Slovenia,S55DLJ B,S55DLJ G,438.200000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,46.029500,14.653667,+1:00
7,Europe Southern,Maribor,Slovenia,S55DMX B,S55DMX G,439.200000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,46.516333,15.591667,+1:00
7,Europe Southern,Athens,Greece,SV1P   B,SV1P   G,439.425000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,37.950833,23.815500,+2:00
7,Europe Southern,San Marino,SM,T79DV  B,T79DV  G,431.487500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Approximate,43.936167,12.448000,+1:00
8,Europe Western,Valenciennes,France,F1ZBE  B,F1ZBE  G,433.025000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Approximate,50.360000,3.500300,+1:00
8,Europe Western,Allevard,France,F1ZCD  B,F1ZCD  G,434.625000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,45.397100,6.077300,+1:00
8,Europe Western,Briancon,France,F1ZDF  B,F1ZDF  G,439.350000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,44.911800,6.645200,+1:00
8,Europe Western,Briancon,France,F1ZDF  C,F1ZDF  G,145.262500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,44.911800,6.645200,+1:00
8,Europe Western,LYON,France,F1ZDI  C,F1ZDI  G,145.262500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,45.733800,4.836900,+1:00
8,Europe Western,Vaux Le Penil,France,F1ZDW  B,F1ZDW  G,430.262500,DUP+,9.400000,DV,OFF,88.5Hz,YES,Approximate,48.708717,2.866767,+1:00
8,Europe Western,Haguenau,France,F1ZDZ  B,F1ZDZ  G,430.375000,DUP+,9.400000,DV,OFF,88.5Hz,YES,Approximate,48.822033,7.803450,+1:00
8,Europe Western,Nancy,France,F1ZET  B,F1ZET  G,439.400000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.654467,6.107200,+1:00
8,Europe Western,Nancy,France,F1ZET  C,F1ZET  G,145.262500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.654467,6.107200,+1:00
8,Europe Western,Courbevoie,France,F1ZPL  B,F1ZPL  G,430.262500,DUP+,9.400000,DV,OFF,88.5Hz,YES,Approximate,48.880000,2.362000,+1:00
8,Europe Western,Courbevoie,France,F1ZPL  C,F1ZPL  G,145.512500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.880000,2.362000,+1:00
8,Europe Western,Neuilly-sur-Sein,France,F1ZPQ  B,F1ZPQ  G,439.962500,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,48.907183,2.251300,+1:00
8,Europe Western,Le Larmont,France,F5ZCV  B,F5ZCV  G,443.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,46.896383,6.395817,+1:00
8,Europe Western,Monneville,France,F5ZFY  B,F5ZFY  G,439.912500,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,49.209700,1.970500,+1:00
8,Europe Western,Geneva,Switzerl,HB9AR  B,HB9AR  G,439.325000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,46.190833,6.118833,+1:00
8,Europe Western,Rumelange,Luxembou,LX0DRR B,LX0DRR G,430.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,49.458200,5.997200,+1:00
8,Europe Western,Vienna,Austria,OE1XDS B,OE1XDS G,438.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.220333,16.346500,+1:00
