Call,freq,offset,ctcss,type,location,longditude,latitude,height,maidenhead,distsyd,dirsyd,dirkat,distmel,disttmb,txpower,bank
VK1RAC,146.9000,-0.6,,FM,Tidbinbilla,148.9521436,-35.37893186,0,QF44lo49gb,266233,230.3,213.6,447143.8,919053.4,5,
VK1RBH,147.1750,0.6,,FM,Bulls Head,148.8130485,-35.38578797,0,QF44jo77nj,276712,231.8,216.1,436814.4,925387.5,5,
VK1RBM,146.7250,-0.6,91.5Hz,FM,Isaacs Ridge,149.1187502,-35.36458523,0,QF44np42gl,253514,228.5,210.5,460070.9,911043.3,5,
VK1RBM,439.9500,-5,91.5Hz,FM,Isaacs Ridge,149.1187502,-35.36458523,0,QF44np42gl,253514,228.5,210.5,460070.9,911043.3,5,
VK1RGI,146.9500,-0.6,91.5Hz,FM,Mt Ginini,148.772605,-35.52955176,0,QF44jl22rv,289397,229.7,214.6,424006.9,941277.0,5,
VK1RGI,438.0500,-5,91.5Hz,FM,Mt Ginini,148.772605,-35.52955176,0,QF44jl22rv,289397,229.7,214.6,424006.9,941277.0,5,
VK1RGI,53.9250,-1,91.5Hz,FM,Mt Ginini,148.772605,-35.52955176,0,QF44jl22rv,289397,229.7,214.6,424006.9,941277.0,5,
VK1RJB,146.9250,-0.6,,FM,Jervis Bay,150.7303866,-35.16173555,0,QF54iu71pe,150081,196.8,166.5,594032.9,838149.7,5,
VK1RWN C,146.6625,-0.6,,DV,Isaacs Ridge,149.1187502,-35.36458523,0,QF44np42gl,253514,228.5,210.5,460070.9,911043.3,5,
VK2MD,145.400,0,,FM,VK2MD,151.136859,-33.653220,0,QF56ni63kf,24689,344.6,84.9,723844.6,667030.7,5,
VK2RAB,438.4750,-5,,FM,Mt Crawney,150.9920829,-31.58769895,0,QF58lj98bw,253668,355.4,15.4,883577.6,458082.5,5,
VK2RAD,146.7250,-0.6,,FM,South Hill,151.6517546,-30.54427719,0,QF59tk89fi,370915,6.6,20.2,1014105.5,326525.4,5,
VK2RAD,438.6500,-5,,FM,South Hill,151.6517546,-30.54427719,0,QF59tk89fi,370915,6.6,20.2,1014105.5,326525.4,5,
VK2RAG A,1273.4000,20,,DV,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG B,438.3250,-5.4,,DV,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG C,146.6375,-0.6,,DV,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,1273.4000,20,,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,146.7250,-0.6,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,147.1250,0.6,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,438.0750,-5,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,439.5250,-5,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,439.7250,-5,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,439.9500,-5,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,439.9500,-5,91.5Hz,P25 (NAC = 293),Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAG,53.7250,-1,91.5Hz,FM,Somersby,151.2912145,-33.36007822,0,QF56pp43wn,56843,7.9,66.8,756254.6,631800.0,5,
VK2RAI,439.2750,-5,,FM,Booral,151.9716893,-32.5052853,0,QF57xl68or,167063,25.5,49.6,867744.2,524410.3,5,
VK2RAO,146.7000,-0.6,91.5Hz,FM,Mt Canobolas,148.9829672,-33.34185184,0,QF46lp77ww,214558,285.2,288.4,615093.4,721550.9,5,
VK2RAO,438.7250,-5,,FM,Mt Canobolas,148.9829672,-33.34185184,0,QF46lp77ww,214558,285.2,288.4,615093.4,721550.9,5,
VK2RAP,147.2750,0.6,,FM,Acacia Plateau,152.347415,-28.39188002,0,QG61eo15qw,616764,10.4,18.8,1250443.2,90862.6,5,
VK2RAY,147.2250,0.6,,FM,Albury,147.0352724,-36.10082955,0,QF33mv45ft,454359,235.8,227.6,264537.9,1075161.5,5,
VK2RAY,438.5750,-5,,FM,Albury,147.0352724,-36.10082955,0,QF33mv45ft,454359,235.8,227.6,264537.9,1075161.5,5,
VK2RBB,146.6250,-0.6,123Hz,FM,Goonengerry,153.4350422,-28.6022166,0,QG61rj25el,621126,20.6,28.6,1289693.0,89042.2,5,
VK2RBE,146.7750,-0.6,91.5Hz,FM,Mt Bethungra,147.8774239,-34.72072358,0,QF35wg57ga,320851,251.9,242.9,431315.1,905437.4,5,
VK2RBH,147.0000,-0.6,,FM,Mt Darling,141.5331625,-32.02296308,0,QF07sx34xl,927126,280.1,280.5,714916.5,1203437.8,5,
VK2RBH,29.1200,0,,FM,Mt Darling,141.5331625,-32.02296308,0,QF07sx34xl,927126,280.1,280.5,714916.5,1203437.8,5,
VK2RBK,146.7750,-0.6,,FM,Noumea Tops,150.5241697,-30.05669514,0,QF59gw26vj,427506,351.1,2.9,1001535.7,346197.5,5,
VK2RBK,439.9000,-5,,FM,Noumea Tops,150.5241697,-30.05669514,0,QF59gw26vj,427506,351.1,2.9,1001535.7,346197.5,5,
VK2RBL,146.7250,-0.6,,FM,Balranald,143.5667973,-34.63516247,0,QF15si87an,708771,261.0,258.8,374567.4,1173839.1,5,
VK2RBM,147.0500,0.6,123Hz,FM,Lawson,150.4315849,-33.71943279,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,29.6700,-100,,FM,Lawson,150.4315849,-33.71943279,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,438.3750,-5,123Hz,FM,Lawson,150.4315849,-33.71943279,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBM,53.8750,-1,123Hz,FM,Lawson,150.4315849,-33.71943279,0,QF56fg17si,73736,282.7,90.7,670835.1,695513.2,5,
VK2RBO,147.3500,0.6,,FM,Cooranbong,151.460511,-33.0888466,0,QF56rv58gq,89532,15.3,57.3,788321.3,598574.1,5,
VK2RBR,146.7750,-0.6,,FM,Tabulam,152.4270946,-28.75401916,0,QG61ff19ga,578733,11.9,20.7,1220559.4,116008.4,5,
VK2RBV B,438.7750,-5,,DV,Sydney,151.2115417,-33.86429172,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCB,146.7500,-0.6,123Hz,FM,Francis Lookout,152.6882033,-30.3965164,0,QF69io24ou,409475,20.3,32.0,1087317.4,282347.5,5,
VK2RCC,146.8000,-0.6,,FM,Needle Mountain,149.0261856,-31.34631103,0,QF48mp36dv,346562,323.2,335.1,808033.2,548722.5,5,
VK2RCD,146.7250,-0.6,,FM,Burroway Hill,148.5567121,-32.15491085,0,QF47gu62tt,312147,306.8,316.2,707946.4,643601.7,5,
VK2RCF,438.4500,-5,91.5Hz,FM,Carlingford,151.0527875,-33.77565327,0,QF56mf63iu,17612,305.4,95.5,709040.7,682277.6,5,
VK2RCF,438.4500,-5,91.5Hz,P25 (NAC = 293),Carlingford,151.0527875,-33.77565327,0,QF56mf63iu,17612,305.4,95.5,709040.7,682277.6,5,
VK2RCG,438.2000,-5.4,,P25 (NAC = 293),Sydney,151.2115417,-33.86429172,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCG,439.5000,-5,,DMR,Sydney,151.2115417,-33.86429172,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCG,439.8000,-5,91.5Hz,FM,Sydney,151.2115417,-33.86429172,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RCH,146.8500,-0.6,,FM,Mt Coramba,153.0533583,-30.21925464,0,QF69ms67jj,440507,23.8,34.5,1124709.6,260358.6,5,
VK2RCN,147.0000,-0.6,,FM,Telegraph Point,152.7741135,-31.30396225,0,QF68jq27vb,320090,27.8,41.6,1016348.2,381626.7,5,
VK2RCN,438.4250,-5,123Hz,FM,Telegraph Point,152.7741135,-31.30396225,0,QF68jq27vb,320090,27.8,41.6,1016348.2,381626.7,5,
VK2RCT,438.6500,-5,91.5Hz,FM,Campbelltown,150.7847849,-34.04251997,0,QF55jw49et,43634,243.5,129.3,670959.5,717977.4,5,
VK2RCV,146.6750,-0.6,123Hz,FM,Grafton,153.1573295,-29.63464571,0,QG60ni87vq,504387,22.0,31.6,1181666.3,195779.3,5,
VK2RCW,147.2000,0.6,,FM,Mt Lindsay,149.1232074,-33.27946023,0,QF46nr42sw,204235,288.1,293.5,628295.3,708566.1,5,
VK2RCW,439.3000,-5,,FM,Mt Lindsay,149.1232074,-33.27946023,0,QF46nr42sw,204235,288.1,293.5,628295.3,708566.1,5,
VK2RCZ,147.0750,0.6,123Hz,FM,Lalor Park,150.8335528,-33.74733787,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RCZ,29.6300,-100,,FM,Lalor Park,150.8335528,-33.74733787,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RCZ,439.4250,-5,,FM,Lalor Park,150.8335528,-33.74733787,0,QF56kg00ap,37133,291.0,93.9,695910.2,685491.9,5,
VK2RDC,438.6500,-5,91.5Hz,FM,Woy Woy,151.315176,-33.49825824,0,QF56pm70tk,42181,13.7,75.7,747632.5,645945.8,5,
VK2RDD,439.9500,-5,,FM,Burroway Hill,148.5567121,-32.15491085,0,QF47gu62tt,312147,306.8,316.2,707946.4,643601.7,5,
VK2RDO,146.6500,-0.6,,FM,Dorrigo Plateau,152.8587894,-30.31710212,0,QF69kq33bv,423436,22.0,33.3,1104469.6,271917.6,5,
VK2RDS A,1273.8500,20,,DV,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RDS AD,1298.5000,0,,DV,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RDS B,439.8625,-5,,DV,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RDS C,146.7625,-0.6,,DV,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RDX,146.6500,-0.6,,FM,Mt Bindo,150.0092893,-33.67701918,0,QF56ah17cm,113010,280.5,279.3,646693.9,706847.2,5,
VK2REE,146.6750,-0.6,123Hz,FM,Mount Ganghat,152.1817397,-31.92207109,0,QF68cb18tq,234236,23.2,41.9,927882.1,457101.0,5,
VK2REE,438.3250,-5,,FM,Mount Ganghat,152.1817397,-31.92207109,0,QF68cb18tq,234236,23.2,41.9,927882.1,457101.0,5,
VK2REH,147.2500,0.6,123Hz,FM,Moonimba,153.4432588,-29.11550688,0,QG60rv32eg,568072,22.5,31.1,1244255.2,142996.1,5,
VK2RFM,1250.000,-805.75,,ATV,Oakdale,150.5035284,-34.07973469,0,QF55gw00ku,69193,249.9,155.7,648597.2,730423.8,5,
VK2RFM,1250.000,-823.75,,ATV,Oakdale,150.5035284,-34.07973469,0,QF55gw00ku,69193,249.9,155.7,648597.2,730423.8,5,
VK2RGA,146.8250,-0.6,91.5Hz,FM,Mt Galore,146.7906623,-35.1082274,0,QF34jv44va,428372,250.0,243.5,341723.1,998948.7,5,
VK2RGF,146.8500,-0.6,91.5Hz,FM,Mt Square Knob,146.6101545,-34.55175189,0,QF35hk37fn,430397,258.6,253.8,390879.1,962113.8,5,
VK2RGL,147.1000,0.6,,FM,Cabbage Tree Mtn,152.120465,-32.25739471,0,QF67br48kf,197896,25.8,46.8,897087.5,494708.3,5,
VK2RGL,147.2000,0.6,,FM,Cabbage Tree Mtn,152.120465,-32.25739471,0,QF67br48kf,197896,25.8,46.8,897087.5,494708.3,5,
VK2RGL,426.250,18,,ATV,Cabbage Tree Mtn,152.120465,-32.25739471,0,QF67br48kf,197896,25.8,46.8,897087.5,494708.3,5,
VK2RGN,146.6250,-0.6,,FM,Mt Gray,149.7630924,-34.75856717,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,438.3250,-5,,FM,Mt Gray,149.7630924,-34.75856717,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,438.6250,-5,,FM,Signal Hill,149.6883444,-34.75634778,0,QF45uf28ol,171092,234.4,206.2,542841.5,828089.3,5,
VK2RGN,439.9500,-5,,FM,Mt Gray,149.7630924,-34.75856717,0,QF45vf17nw,165662,233.0,203.3,547939.4,825590.5,5,
VK2RGN,53.7000,-1,,FM,Signal Hill,149.6883444,-34.75634778,0,QF45uf28ol,171092,234.4,206.2,542841.5,828089.3,5,
VK2RGR,146.9250,-0.6,,FM,North Ryde,151.1269075,-33.79830756,0,QF56ne58fj,10741,315.8,96.9,712608.0,682730.5,5,
VK2RGW,439.4750,-5,,FM,Glenwood,150.9485289,-33.74782455,0,QF56lg30tm,27442,298.9,93.3,703813.0,682208.5,5,
VK2RHC,438.5500,-5,91.5Hz,FM,Hurstville,151.0939495,-33.96426012,0,QF56na18gn,15007,224.5,110.8,698450.3,701259.8,5,
VK2RHH,147.2500,0.6,,FM,Nimmitabel,149.3023097,-36.50910403,0,QF43pl67gt,340549,210.1,196.2,411141.1,1021176.9,5,
VK2RHK,438.1250,-5,,FM,Wyee,151.4938783,-33.18273562,0,QF56rt96gd,80497,19.4,62.0,783469.5,607825.7,5,
VK2RHP,438.1375,-5.4,,P25 (NAC = 293),Horsley Park,150.8549472,-33.86154777,0,QF56kd23of,32651,271.1,107.6,688972.1,696882.3,5,
VK2RHP,439.7500,-5,,FM,Horsley Park,150.8549472,-33.86154777,0,QF56kd23of,32651,271.1,107.6,688972.1,696882.3,5,
VK2RHR,146.8250,-0.6,,FM,High Range,150.3357462,-34.37099698,0,QF55ep00gx,97912,235.0,177.9,615835.4,766093.9,5,
VK2RHR,438.0250,-5,,FM,High Range,150.3357462,-34.37099698,0,QF55ep00gx,97912,235.0,177.9,615835.4,766093.9,5,
VK2RHT,438.3500,-5.4,91.5Hz,FM,Chatswood,151.1791975,-33.7977301,0,QF56oe18mn,8208,341.2,96.5,716340.2,681332.7,5,
VK2RHT,438.3500,-5.4,91.5Hz,P25 (NAC = 293),Chatswood,151.1791975,-33.7977301,0,QF56oe18mn,8208,341.2,96.5,716340.2,681332.7,5,
VK2RIW,438.3000,-5,,FM,Kiama,150.7913891,-34.69760759,0,QF55jh42xn,99712,202.5,157.8,626956.0,787153.8,5,
VK2RLE,146.8000,-0.6,,FM,Engadine,151.0361648,-34.04032914,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLE,438.4250,-5,,FM,Engadine,151.0361648,-34.04032914,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLE,438.4250,-5,,P25 (NAC = 293),Engadine,151.0361648,-34.04032914,0,QF55mx40ih,24854,219.6,118.1,688974.8,710851.6,5,
VK2RLH,146.6750,-0.6,,FM,Stringybark Hill,149.3597759,-33.55485678,0,QF46qk36eu,174777,280.9,281.4,617274.9,722949.3,5,
VK2RLH,439.8500,-5,,FM,Stringybark Hill,149.3597759,-33.55485678,0,QF46qk36eu,174777,280.9,281.4,617274.9,722949.3,5,
VK2RLJ,146.8750,-0.6,,FM,Back Perisher Mtn,148.3918701,-36.40000445,0,QF43eo73ax,380464,221.6,209.9,342253.4,1043040.5,5,
VK2RLJ,438.4500,-5,,FM,Back Perisher Mtn,148.3918701,-36.40000445,0,QF43eo73ax,380464,221.6,209.9,342253.4,1043040.5,5,
VK2RMB,146.8750,-0.6,,FM,Terrey Hills,151.2220794,-33.69299394,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,29.1200,0,,FM,Terrey Hills,151.2220794,-33.69299394,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,438.1750,-5,91.5Hz,FM,Terrey Hills,151.2220794,-33.69299394,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,438.1750,-5,91.5Hz,P25 (NAC = 293),Terrey Hills,151.2220794,-33.69299394,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMB,53.6750,-1,,FM,Terrey Hills,151.2220794,-33.69299394,0,QF56oh63pq,19433,3.9,88.4,726905.6,669072.9,5,
VK2RMG,438.1250,-5,123Hz,FM,Bruxner Park,153.1088777,-30.25612927,0,QF69nr38bm,438859,24.7,35.3,1124955.4,264486.5,5,
VK2RMI,146.6500,-0.6,,FM,Terry Hie Hie,150.2799745,-29.80596822,0,QG50de36on,458866,348.7,359.6,1014760.7,345931.9,5,
VK2RMM,147.3750,0.6,123Hz,FM,Mt MacKenzie,151.9663476,-29.08614287,0,QG50xv59xh,535052,7.9,17.5,1165420.3,172185.4,5,
VK2RMO,146.8500,-0.6,,FM,Mt Baldwin,150.9594285,-31.04555947,0,QF58lw59db,313840,355.7,11.9,930542.5,406714.6,5,
VK2RMP,146.8500,-0.6,,FM,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMP,438.7250,-5,123Hz,FM,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMP,53.6500,-1,,FM,Maddens Plains,150.9545937,-34.26338381,0,QF55lr46ns,49714,208.0,135.5,667679.3,736711.0,5,
VK2RMR,439.5750,-5,123Hz,FM,Mt Riverview,150.6304766,-33.73078557,0,QF56hg54po,55572,285.7,92.7,683302.8,690047.5,5,
VK2RMU,146.7000,-0.6,123Hz,FM,Nowra Hill,150.5669942,-34.93559662,0,QF55gb85ak,132292,206.3,170.0,595059.7,818409.7,5,
VK2RMU,438.1250,-5,123Hz,FM,Nowra Hill,150.5669942,-34.93559662,0,QF55gb85ak,132292,206.3,170.0,595059.7,818409.7,5,
VK2RMW,147.0750,0.6,,FM,Mt Wandera,150.0059193,-35.7947349,0,QF54ae09rg,240376,206.9,186.8,502102.1,924916.1,5,
VK2RMY,146.8750,-0.6,,FM,Mt Yarrahapinni,152.9194899,-30.81391167,0,QF69le04ip,375021,25.9,38.1,1066076.2,326571.0,5,
VK2RMY,438.0750,-5,,FM,Mt Yarrahapinni,152.9194899,-30.81391167,0,QF69le04ip,375021,25.9,38.1,1066076.2,326571.0,5,
VK2RNC,146.9000,-0.6,,FM,Mt Sugarloaf,151.538894,-32.8901955,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,146.9750,-0.6,,FM,Mt Sugarloaf,151.538894,-32.8901955,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,438.0250,-5,,FM,Mt Sugarloaf,151.538894,-32.8901955,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNC,438.6750,-5,,FM,Mt Sugarloaf,151.538894,-32.8901955,0,QF57sc46qi,112720,16.0,51.6,808878.9,575392.7,5,
VK2RNE,146.9500,-0.6,,FM,Mt Rumbee,151.6052689,-29.95186941,0,QG50tb21pn,435842,5.1,16.7,1065744.6,270885.8,5,
VK2RNG,29.1300,0,,FM,Werrington,150.7406808,-33.76559905,0,QF56if86vg,44702,284.6,97.6,688178.0,690212.5,5,
VK2RNG,439.8500,-5,,FM,Werrington,150.7406808,-33.76559905,0,QF56if86vg,44702,284.6,97.6,688178.0,690212.5,5,
VK2RNS,147.2500,0.6,,FM,Asquith,151.1006775,-33.68987894,0,QF56nh24bk,22085,333.3,87.8,718639.7,671887.0,5,
VK2RNS,439.9750,-5,,FM,Asquith,151.1006775,-33.68987894,0,QF56nh24bk,22085,333.3,87.8,718639.7,671887.0,5,
VK2RNW,146.6250,-0.6,,FM,Mt Kaputar,150.1521385,-30.27882146,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2RNW,438.5750,-5,,FM,Mt Kaputar,150.1521385,-30.27882146,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2RNW,53.6000,-1,,FM,Mt Kaputar,150.1521385,-30.27882146,0,QF59br83gb,410256,345.7,357.8,962677.1,389178.6,5,
VK2ROJ,439.7000,-5,91.5Hz,FM,Bolwarra Heights,151.5951718,-32.69992491,0,QF57th12ka,134461,15.7,47.1,827473.6,553647.0,5,
VK2RON,439.9250,-5,,FM,Artarmon,151.1814115,-33.80534607,0,QF56oe16sr,7342,340.6,97.0,715951.5,682089.7,5,
VK2ROT,147.0250,0.6,91.5Hz,FM,Paddington,151.2291117,-33.88656055,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.6,5,
VK2ROT,438.5750,-5,91.5Hz,FM,Paddington,151.2291117,-33.88656055,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.6,5,
VK2ROT,438.5750,-5,91.5Hz,P25 (NAC = 293),Paddington,151.2291117,-33.88656055,0,QF56oc77lf,2871,136.5,102.6,713577.4,689592.6,5,
VK2ROZ A,1273.7000,20,,DV,Lilyfield SCA,151.1627747,-33.86612621,0,QF56nd92md,4164,272.5,101.9,710296.2,689046.5,5,
VK2ROZ,438.1125,-5.4,91.5Hz,FM,Sydney,151.2115417,-33.86429172,0,QF56od52jn,524,42.2,101.2,713896.0,687638.7,5,
VK2RPL,1273.3000,20,,FM,Mt Nardi,153.290154,-28.5426686,0,QG61pk49ts,622825,19.1,27.2,1286931.8,77843.9,5,
VK2RPL,438.6750,-5,123Hz,FM,Mt Nardi,153.290154,-28.5426686,0,QG61pk49ts,622825,19.1,27.2,1286931.8,77843.9,5,
VK2RPL,438.6750,-5,123Hz,P25 (NAC = 293),Mt Nardi,153.290154,-28.5426686,0,QG61pk49ts,622825,19.1,27.2,1286931.8,77843.9,5,
VK2RPM,146.7000,-0.6,91.5Hz,FM,Middle Brother,152.6782851,-31.70130379,0,QF68ih11jq,276947,30.2,45.5,978040.1,426278.4,5,
VK2RPM,438.5250,-5,123Hz,FM,Middle Brother,152.6782851,-31.70130379,0,QF68ih11jq,276947,30.2,45.5,978040.1,426278.4,5,
VK2RPW,1273.2000,20,,FM,Grundy Mountain,151.6559786,-31.32653725,0,QF58tq81rp,284941,8.6,25.9,945124.6,406560.9,5,
VK2RPW,53.5750,-1,,FM,Grundy Mountain,151.6559786,-31.32653725,0,QF58tq81rp,284941,8.6,25.9,945124.6,406560.9,5,
VK2RRR,147.2750,0.6,,FM,Razorback Range,150.6649263,-34.13894445,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRR,439.6000,-5,91.5Hz,FM,Razorback Range,150.6649263,-34.13894445,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRR,439.6000,-5,91.5Hz,P25 (NAC = 293),Razorback Range,150.6649263,-34.13894445,0,QF55hu96sp,58473,238.9,144.8,655607.8,731635.4,5,
VK2RRS,438.4750,-5,,FM,Lewisham,151.1453516,-33.89453142,0,QF56nc75kh,6488,242.8,104.4,707041.5,692517.1,5,
VK2RRT,146.9000,-0.6,,FM,Boona Mountain,147.1445264,-32.65648748,0,QF37ni72ik,401684,288.4,290.9,605410.8,777960.2,5,
VK2RRW,438.1000,-5,,FM,North Ryde,151.1315523,-33.78340956,0,QF56nf51sx,11719,323.0,95.6,714008.2,681023.6,5,
VK2RSC,146.8000,-0.6,123Hz,FM,Parrots Nest,153.2285111,-28.85706342,0,QG61od74kh,587852,19.6,28.1,1254981.8,110592.3,5,
VK2RSC,439.9500,-5,123Hz,FM,Parrots Nest,153.2285111,-28.85706342,0,QG61od74kh,587852,19.6,28.1,1254981.8,110592.3,5,
VK2RSC,53.5500,-1,,FM,Parrots Nest,153.2285111,-28.85706342,0,QG61od74kh,587852,19.6,28.1,1254981.8,110592.3,5,
VK2RSH,147.1000,0.6,,FM,Southern Highlands,150.5176925,-34.40814592,0,QF55go22cb,87426,226.5,165.8,626173.7,764285.1,5,
VK2RSH,439.3750,-5,,FM,Southern Highlands,150.5176925,-34.40814592,0,QF55go22cb,87426,226.5,165.8,626173.7,764285.1,5,
VK2RSM,147.0250,0.6,,FM,Tabletop,148.8584392,-36.11984178,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSM,439.9000,-5,,FM,Tabletop,148.8584392,-36.11984178,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSM,53.5750,-1,123Hz,FM,Tabletop,148.8584392,-36.11984178,0,QF43kv31af,329250,220.0,206.0,393997.1,996956.2,5,
VK2RSN,53.6250,-1,,FM,Mt Sugarloaf,151.5158569,-32.94467082,0,QF57sb13vg,106321,15.7,53.0,803121.7,581787.4,5,
VK2RSR,147.1250,0.6,,FM,Scaddens Ridge,151.3669139,-33.29454162,0,QF56qq49ah,65276,13.1,64.8,766363.0,622887.0,5,
VK2RST,147.2250,0.6,,FM,Lewisham,151.1453516,-33.89453142,0,QF56nc75kh,6488,242.8,104.4,707041.5,692517.1,5,
